id,budget,genres,title,popularity,release-date,revenue,rating
3382,7000000,"['Action', 'Drama']",The Mighty Macs,2.932784,2009-10-21,0,5.0
3383,7000000,['Comedy'],Losin' It,2.550045,1983-04-08,1246141,4.5
3384,7000000,"['Drama', 'Romance']",Mother and Child,5.517597,2009-11-07,0,6.7
3385,0,"['Action', 'Adventure', 'Drama', 'War']",March or Die,3.829937,1977-09-08,0,6.2
3386,0,"['Fantasy', 'Comedy', 'Science Fiction']",Les visiteurs,8.893676,1993-01-27,0,7.1
3387,8000000,"['Comedy', 'Drama']",Somewhere,9.590373,2010-09-03,0,6.0
3388,7000000,"['Comedy', 'Drama']",I Hope They Serve Beer in Hell,7.155519,2009-09-25,1429299,5.7
3389,0,['Comedy'],Chairman of the Board,0.587276,1998-03-13,0,2.7
3390,7000000,['Drama'],Hesher,13.635828,2010-01-22,382946,6.7
3391,0,"['Comedy', 'Crime', 'Drama']",Dom Hemingway,10.416332,2013-11-15,523511,5.8
3392,3500000,"['Mystery', 'Drama', 'Adventure']",Gerry,5.038953,2002-01-12,0,6.2
3393,7000000,"['Drama', 'Romance']",The Heart of Me,1.498245,2002-01-01,0,7.7
3394,7000000,"['Romance', 'Drama']",Freeheld,8.184588,2015-10-02,573335,7.1
3395,7000000,['Comedy'],The Extra Man,2.26778,2010-08-01,453079,5.9
3396,7000000,"['Drama', 'Science Fiction']",Трудно быть богом,3.120016,2013-02-27,1310673,6.7
3397,7000000,"['Crime', 'Thriller', 'Comedy']",Ca$h,8.207425,2010-01-01,46488,6.0
3398,0,['Drama'],Wah-Wah,2.356244,2005-08-17,0,6.3
3399,6000000,"['Action', 'Thriller', 'Crime']",The Boondock Saints,34.917447,1999-01-22,30471,7.2
3400,0,"['Crime', 'Thriller']",Z 風暴,0.542814,2014-06-19,0,5.8
3401,7000000,"['Horror', 'Thriller']",Twixt,5.060656,2011-09-10,0,5.0
3402,7000000,"['Animation', 'Fantasy']",Снежная королева,5.33861,2012-10-11,12400000,5.1
3403,0,"['Family', 'Animation', 'Comedy', 'Adventure']",Alpha and Omega: The Legend of the Saw Tooth Cave,1.874783,2014-07-21,0,6.5
3404,0,"['Romance', 'Western']",Pale Rider,14.574995,1985-06-28,41410568,7.0
3405,7000000,"['Adventure', 'Science Fiction']",Stargate: The Ark of Truth,8.591387,2008-03-11,8900000,6.9
3406,6900000,"['Comedy', 'Drama']",Dazed and Confused,26.181753,1993-09-24,7993039,7.4
3407,0,"['Comedy', 'Drama', 'Family', 'Music']",High School Musical 2,21.01755,2007-08-17,7000000,6.1
3408,0,"['Drama', 'Romance']",Two Lovers and a Bear,3.139294,2016-10-02,0,6.8
3409,7000000,"['Thriller', 'Crime', 'Drama']",Criminal Activities,6.665164,2015-11-20,0,5.8
3410,0,"['Drama', 'History', 'Romance']",Aimee & Jaguar,2.832628,1999-02-10,0,6.3
3411,0,"['Comedy', 'Drama']",The Chumscrubber,3.528643,2005-06-08,0,6.7
3412,6800000,"['Action', 'Thriller', 'Crime']",Shade,4.665309,2003-05-18,0,6.1
3413,6900000,"['Horror', 'Thriller']",House at the End of the Street,25.613197,2012-09-21,44287131,5.6
3414,6800000,"['Drama', 'War', 'Mystery']",Incendies,21.285206,2010-09-04,7103838,7.9
3415,0,"['Drama', 'Comedy', 'Romance']",Ricordati di me,4.240495,2003-02-11,0,5.8
3416,0,"['Action', 'Comedy', 'Crime', 'Drama']",Perrier’s Bounty,3.810943,2009-09-11,0,5.1
3417,4000000,"['Drama', 'Action', 'Crime']",Tropa de Elite,23.604936,2007-10-12,0,7.8
3418,6500000,['Horror'],Annabelle,60.225219,2014-10-02,255273813,5.6
3419,7,"['Comedy', 'Drama', 'Foreign', 'Romance']",Bran Nue Dae,0.050456,2009-08-09,7,5.2
3420,6500000,"['Crime', 'Drama']",Boyz n the Hood,17.705671,1991-07-12,57504069,7.4
3421,6500000,"['Drama', 'Music']",La Bamba,6.847099,1987-07-24,54215416,6.8
3422,0,"['Comedy', 'Drama', 'Romance']",The Four Seasons,8.067702,1981-05-22,0,6.3
3423,6500000,"['Horror', 'Mystery', 'Thriller']",Dressed to Kill,11.208769,1980-06-25,31899000,6.8
3424,6500000,"['Action', 'Adventure', 'Drama', 'Family']",The Adventures of Huck Finn,2.163683,1993-04-02,0,6.2
3425,6500000,"['Crime', 'Comedy', 'Thriller']",Go,11.142389,1999-04-09,28451622,7.0
3426,6500000,"['Comedy', 'Drama', 'Romance']",Friends with Money,11.885221,2006-09-07,13368437,5.1
3427,6500000,"['Science Fiction', 'Thriller']",The Andromeda Strain,12.524953,1971-03-12,12376563,7.0
3428,0,"['Horror', 'Thriller']",Bats,1.537859,1999-10-22,10,4.1
3429,0,['Drama'],Nirgendwo in Afrika,3.481517,2001-12-11,0,7.0
3430,6500000,['Drama'],Shame,40.688426,2011-10-02,17693675,7.0
3431,6500000,"['Drama', 'Thriller', 'Crime']",Layer Cake,24.0034,2004-09-30,11850214,7.0
3432,6500000,['Drama'],The Work and the Glory II: American Zion,2.639106,2005-10-21,2025032,8.0
3433,6500000,"['Drama', 'Thriller']",The East,16.574756,2013-05-31,2401510,6.5
3434,6500000,"['Romance', 'Drama']",A Home at the End of the World,5.483531,2004-07-23,1548955,6.8
3435,0,"['Drama', 'Comedy', 'Foreign']",Aberdeen,1.068819,2000-07-05,0,7.0
3436,6500000,"['Drama', 'History']",The Messenger,8.432401,2009-11-13,1521261,7.1
3437,6500000,"['Action', 'Drama', 'Thriller', 'Adventure']",Tracker,2.074295,2010-05-20,0,6.0
3438,0,['Drama'],Control,11.357474,2007-09-26,8159508,7.5
3439,6400000,"['Action', 'Thriller', 'Science Fiction']",The Terminator,74.234793,1984-10-26,78371200,7.3
3440,4800000,"['Comedy', 'Drama', 'Romance']","Good bye, Lenin!",11.086001,2003-02-09,79384880,7.4
3441,10000000,['Drama'],The Damned United,13.409125,2009-03-27,0,7.2
3442,4000000,"['Comedy', 'Horror']",The Return of the Living Dead,14.961629,1985-05-15,14237000,7.3
3443,6000000,"['Romance', 'Comedy']",Mallrats,16.139771,1995-10-20,2122561,6.8
3444,6000000,['Romance'],Grease,67.608041,1978-07-07,181813770,7.2
3445,6000000,"['Drama', 'War', 'Action']",Platoon,49.802914,1986-12-18,138530565,7.5
3446,6000000,['Documentary'],Fahrenheit 9/11,16.20985,2004-06-25,119114517,6.8
3447,6000000,"['History', 'Drama', 'Western', 'Crime']",Butch Cassidy and the Sundance Kid,24.499996,1969-09-23,102308889,7.4
3448,6000000,"['Comedy', 'Family', 'Fantasy']",Mary Poppins,59.961523,1964-08-27,102272727,7.4
3449,6000000,['Drama'],Ordinary People,12.541983,1980-09-19,0,7.4
3450,6000000,"['Crime', 'Drama', 'Music']",West Side Story,23.431117,1961-10-18,43656822,7.0
3451,6000000,['Comedy'],Caddyshack,15.929648,1980-07-25,39846344,6.6
3452,0,"['Comedy', 'Drama', 'Romance']",The Brothers,3.029944,2001-03-23,0,6.5
3453,6000000,"['Comedy', 'Drama', 'Romance']",The Wood,5.537646,1999-07-16,25059640,7.1
3454,6000000,"['Drama', 'Crime', 'Thriller']",The Usual Suspects,64.025031,1995-07-19,23341568,8.1
3455,8000000,"['Horror', 'Thriller']",A Nightmare on Elm Street 5: The Dream Child,12.654051,1989-08-11,22168359,5.5
3456,5000000,"['Comedy', 'Romance']",National Lampoon’s Van Wilder,35.108498,2002-03-29,38275483,5.9
3457,6000000,"['Drama', 'Romance']",The Wrestler,40.196514,2008-09-07,44703995,7.3
3458,6000000,['Western'],Duel in the Sun,7.60445,1946-12-31,20400000,6.2
3459,0,['Comedy'],Best in Show,10.982255,2000-09-19,0,6.7
3460,6000000,"['Science Fiction', 'Action']",Escape from New York,24.351305,1981-05-22,50244700,6.9
3461,0,"['Comedy', 'Drama']",School Daze,3.159574,1988-02-12,0,6.2
3462,6000000,"['Comedy', 'Family']",Daddy Day Camp,12.601677,2007-08-08,18197398,4.4
3463,12716953,"['Crime', 'Action', 'Comedy']",一個好人,7.077505,1997-01-31,18814720,6.3
3464,6000000,"['Comedy', 'Music']",A Mighty Wind,4.053017,2003-04-16,18750246,6.6
3465,0,"['Comedy', 'Drama', 'Romance']",Mystic Pizza,6.379933,1988-10-13,0,5.9
3466,6000000,"['Comedy', 'Drama', 'Fantasy', 'Romance']",Sliding Doors,15.639016,1998-04-23,58000000,6.5
3467,6000000,"['Crime', 'Horror', 'Thriller']",Tales from the Hood,3.89204,1995-05-24,12000000,5.4
3468,6000000,['Drama'],The Last King of Scotland,26.286954,2006-09-01,48027970,7.4
3469,5000000,"['Horror', 'Thriller']",Halloween 5: The Revenge of Michael Myers,8.008844,1989-10-12,11642254,5.2
3470,5000000,"['Comedy', 'Crime', 'Drama']",Bernie,12.68514,2012-04-27,9206470,6.5
3471,6000000,['Documentary'],Dolphins and Whales: Tribes of the Ocean,0.041651,2008-02-15,7518876,8.0
3472,0,"['Drama', 'Romance']",Pollock,8.483531,2000-09-06,0,6.6
3473,6000000,"['Comedy', 'Drama', 'Romance']",200 Cigarettes,3.561198,1999-02-26,6852450,6.1
3474,6000000,"['Drama', 'Thriller']",The Words,14.988746,2012-09-07,13231461,6.4
3475,0,"['Comedy', 'Western']",Casa De Mi Padre,5.754416,2012-03-15,0,5.5
3476,6000000,"['Drama', 'Comedy']",City Island,6.497285,2009-03-06,6670712,6.9
3477,6000000,"['Action', 'Comedy', 'Thriller', 'Crime']",The Guard,19.411141,2011-07-07,19560274,6.8
3478,7000000,['Comedy'],College,7.034618,2008-08-28,6230276,4.8
3479,6000000,"['Drama', 'Romance']",The Virgin Suicides,26.218912,1999-04-21,10409377,7.1
3480,0,"['Comedy', 'Drama']",Little Voice,4.647547,1998-11-05,0,6.6
3481,0,"['Comedy', 'Romance']",Miss March,9.371534,2009-03-13,0,5.4
3482,5500000,"['Drama', 'Comedy']",Wish I Was Here,15.015271,2014-01-18,5483299,6.4
3483,6000000,['Comedy'],Simply Irresistible,5.696491,1999-02-05,4398989,5.5
3484,0,"['Comedy', 'Music']",Hedwig and the Angry Inch,4.25422,2001-07-20,0,7.4
3485,6000000,['Action'],Only the Strong,5.411243,1993-08-27,3283371,6.9
3486,0,"['Mystery', 'Drama', 'Thriller', 'Horror']",Goddess of Love,1.273773,2015-08-31,0,6.2
3487,6000000,"['Drama', 'History']",Shattered Glass,6.27257,2003-11-14,2944752,6.6
3488,6000000,"['Comedy', 'Crime', 'Thriller']",Novocaine,4.148253,2001-11-23,2025238,6.0
3489,0,"['Drama', 'Thriller']",The Business of Strangers,1.369649,2001-01-19,0,5.7
3490,6244087,"['Adventure', 'Western']",The Wild Bunch,14.970654,1969-06-17,638641,7.6
3491,6000000,['Drama'],The Wackness,7.161051,2008-07-03,2899975,6.2
3492,6000000,"['Thriller', 'Adventure', 'Drama', 'Crime']",The First Great Train Robbery,12.434688,1979-01-25,0,6.6
3493,0,['Drama'],Morvern Callar,2.507912,2002-01-01,0,7.2
3494,6000000,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",Beastmaster 2: Through the Portal of Time,1.478505,1991-06-08,869325,4.6
3495,6000000,['Drama'],The 5th Quarter,0.215464,2011-03-25,399611,4.7
3496,0,['Drama'],La fleur du mal,1.229667,2003-02-09,0,5.7
3497,6000000,['Drama'],The Greatest,6.903186,2009-01-17,0,6.2
3498,134005,"['Drama', 'History']",Snow Flower and the Secret Fan,2.260315,2011-07-15,1332231,5.3
3499,6000000,"['Drama', 'Romance']",Come Early Morning,3.427061,2006-01-10,0,5.9
3500,0,"['Action', 'Comedy']",Lucky Break,0.669169,2001-08-24,0,6.5
3501,0,['Drama'],Julia,6.077735,1977-10-02,0,6.3
3502,6000000,['Comedy'],"Surfer, Dude",2.404626,2008-09-05,69497,4.7
3503,0,['Documentary'],Lake of Fire,0.475748,2006-09-09,25,8.0
3504,6000000,"['Crime', 'Drama', 'Thriller']",11:14,15.048067,2003-05-16,0,6.8
3505,0,"['Action', 'Thriller']",Men of War,1.734764,1994-09-04,0,5.4
3506,0,"['Crime', 'Mystery', 'Thriller']",Don McKay,1.496454,2009-04-24,0,5.4
3507,12000000,"['Crime', 'Drama', 'Thriller']",Deadfall,10.19041,2012-11-08,66351,5.6
3508,6000000,"['Drama', 'Family']",A Shine of Rainbows,12.099486,2009-10-01,0,6.3
3509,6000000,"['Action', 'Thriller']",The Hit List,4.957014,2011-04-02,0,5.2
3510,0,"['Romance', 'Comedy', 'Drama']",Emma,2.135689,2009-10-11,0,7.6
3511,5952000,"['Horror', 'Mystery', 'Science Fiction']",Videodrome,18.119265,1983-02-04,2120439,7.1
3512,5300000,"['Drama', 'Comedy', 'Romance']",L'Auberge espagnole,13.034602,2002-05-17,3897799,7.0
3513,6000000,['Drama'],Song One,6.349218,2014-01-20,32251,5.5
3514,4000000,"['Drama', 'History', 'War']",Oorlogswinter,5.013575,2008-11-17,530048,6.8
3515,0,['Comedy'],Freaky Deaky,4.448353,2012-04-22,0,4.9
3516,5800000,"['Action', 'Drama', 'Thriller', 'War']",The Train,4.49029,1964-09-21,6800000,7.2
3517,0,"['Drama', 'Thriller']",Trade Of Innocents,2.204138,2012-09-27,0,5.5
3518,6000000,"['Action', 'Crime', 'Drama', 'Thriller']",ต้มยำกุ้ง,11.81832,2005-08-11,27165581,6.8
3519,0,['Comedy'],Stiff Upper Lips,0.356495,1998-06-12,0,10.0
3520,3500159,"['Comedy', 'Drama', 'Romance']",Bend It Like Beckham,22.054546,2002-04-11,76578641,6.2
3521,0,['Drama'],Sunshine State,4.245123,2002-06-21,0,6.0
3522,5800000,"['Action', 'Adventure', 'Drama']",Crossover,3.201886,2006-09-01,7000000,4.2
3523,0,"['Action', 'Comedy']",Khiladi 786,0.114342,2012-12-07,126,4.7
3524,5600000,"['Thriller', 'Horror']",[REC]²,22.341462,2009-09-15,18469680,6.4
3525,0,"['Comedy', 'Music', 'Family']",Standing Ovation,0.305922,2010-07-16,531826,3.9
3526,5500000,"['Comedy', 'Crime', 'Drama']",The Sting,28.500913,1973-12-25,159616327,7.9
3527,5500000,"['Drama', 'History']",Chariots of Fire,10.439971,1981-05-15,58972904,6.8
3528,0,"['Comedy', 'Drama', 'Romance']",Diary of a Mad Black Woman,3.784535,2005-02-25,0,6.4
3529,0,['Drama'],Shine,10.396305,1996-01-21,0,7.3
3530,6000000,"['Romance', 'Comedy', 'Drama']",Don Jon,33.296684,2013-07-26,0,5.9
3531,5500000,['Western'],High Plains Drifter,19.127239,1973-04-19,15700000,7.4
3532,7000000,"['Comedy', 'Drama']",Ghost World,14.072941,2001-07-20,0,7.1
3533,0,"['Drama', 'Romance']",Iris,2.714043,2001-12-14,0,6.2
3534,5500000,"['Comedy', 'Science Fiction']",Galaxina,2.141143,1980-06-06,4865000,3.3
3535,0,['Drama'],Les Choristes,20.982455,2004-03-17,0,7.5
3536,4361898,"['Comedy', 'Romance']",Mambo Italiano,2.080741,2003-06-06,3031801,5.6
3537,5000000,"['Crime', 'Drama', 'Mystery', 'Thriller']",Wonderland,7.79068,2003-10-23,2466444,6.2
3538,6500000,['Drama'],Do the Right Thing,15.580335,1989-06-30,37295445,7.6
3539,0,['Drama'],Harvard Man,5.336243,2001-01-01,0,4.8
3540,3850000,"['Drama', 'Comedy']",Le Havre,10.787322,2011-05-17,0,6.8
3541,0,"['Drama', 'Thriller', 'Crime', 'Mystery']",Irréversible,32.476098,2002-05-22,792,7.1
3542,5500000,"['Comedy', 'Drama']",R100,3.21392,2013-10-05,0,5.4
3543,2200000,['Drama'],Rang De Basanti,5.206967,2006-01-26,11502151,7.2
3544,0,['Drama'],Animals,1.5846,2014-05-15,0,6.2
3545,8000000,"['Comedy', 'Thriller', 'Action', 'Drama']",Salvation Boulevard,3.653305,2011-07-15,0,5.6
3546,0,['Comedy'],The Ten,3.865122,2007-08-03,0,4.9
3547,0,"['Drama', 'Comedy', 'Foreign']",A Room for Romeo Brass,1.391958,1999-08-23,0,7.3
3548,0,"['Thriller', 'Crime']",Hodejegerne,20.821846,2011-08-04,15699707,7.1
3549,0,"['Science Fiction', 'Comedy', 'Thriller', 'Horror']",Grabbers,9.451228,2012-08-10,0,6.0
3550,0,"['Comedy', 'Drama']",Saint Ralph,1.688495,2004-09-11,0,7.3
3551,5500000,['Drama'],Miss Julie,5.033065,2014-09-07,5000000,5.9
3552,5100000,"['Science Fiction', 'Drama', 'Fantasy', 'Romance']",Somewhere in Time,5.934016,1980-10-02,0,7.2
3553,0,"['Drama', 'Action', 'Crime', 'Foreign']",Dum Maaro Dum,0.075817,2011-04-22,0,5.4
3554,5000000,"['Horror', 'Thriller']",Insidious: Chapter 2,48.375848,2013-09-12,0,6.5
3555,4000000,['Horror'],Saw II,42.187986,2005-10-28,152925093,6.3
3556,15000000,"['Thriller', 'Science Fiction', 'Drama']",10 Cloverfield Lane,53.698683,2016-03-10,108286421,6.8
3557,5000000,"['Documentary', 'Comedy']",Jackass: The Movie,14.752587,2002-10-21,64282312,6.1
3558,4900000,"['Horror', 'Thriller']",Lights Out,48.170508,2016-07-21,44107032,6.3
3559,5000000,['Horror'],Paranormal Activity 3,29.15813,2011-10-19,205703818,5.9
3560,5000000,['Horror'],Ouija,56.30466,2014-10-24,103590271,4.9
3561,5000000,"['Horror', 'Thriller']",A Nightmare on Elm Street 3: Dream Warriors,17.304055,1987-02-27,44793222,6.5
3562,5500000,"['Comedy', 'Drama']",No se Aceptan Devoluciones,9.59729,2013-07-20,99067206,7.5
3563,5000000,['Horror'],Paranormal Activity 4,20.326337,2012-10-17,142817992,5.2
3564,4100000,['Drama'],The Robe,4.028875,1953-09-16,36000000,6.4
3565,5000000,['Comedy'],The Return of the Pink Panther,6.470766,1975-05-21,41833347,6.7
3566,11000000,"['Horror', 'Thriller', 'Comedy']",Freddy's Dead: The Final Nightmare,16.856231,1991-09-05,34872033,5.1
3567,8000000,"['Crime', 'Drama']",Monster,19.683187,2003-11-16,60378584,7.0
3568,5000000,"['Adventure', 'Drama', 'Science Fiction']","20,000 Leagues Under the Sea",9.358197,1954-12-23,28200000,6.8
3569,5000000,"['Horror', 'Thriller']",Paranormal Activity: The Marked Ones,19.984477,2014-01-01,86362372,5.2
3570,5000000,"['Drama', 'History']",The Elephant Man,30.271066,1980-10-02,26010864,7.9
3571,5000000,"['Drama', 'History']",Dallas Buyers Club,59.454473,2013-09-07,55198285,7.9
3572,3300000,"['Thriller', 'Horror']",The Lazarus Effect,20.304235,2015-01-29,64110728,5.1
3573,9000000,"['Mystery', 'Thriller']",Memento,60.715151,2000-10-11,39723096,8.1
3574,5000000,['Horror'],Oculus,35.871248,2013-09-08,44030246,6.3
3575,5000000,['Comedy'],Clerks II,18.077963,2006-05-25,26888376,6.9
3576,5000000,"['Drama', 'Comedy', 'Music']",Billy Elliot,20.428237,2000-05-18,110000000,7.4
3577,4600000,"['Comedy', 'Drama']",The Way Way Back,32.14444,2013-06-06,23198652,7.1
3578,0,['Comedy'],House Party 2,3.673566,1991-10-23,0,4.7
3579,3500000,"['Family', 'Drama', 'Action', 'Western', 'Romance']",The Man from Snowy River,3.656491,1982-03-02,20659423,6.8
3580,0,"['Animation', 'Family', 'Comedy']",Doug's 1st Movie,1.88484,1999-03-26,0,5.4
3581,5000000,['Drama'],The Apostle,4.227807,1997-10-09,0,6.1
3582,0,['Drama'],Mommie Dearest,3.102862,1981-09-18,0,6.5
3583,10000000,"['Comedy', 'Drama']",Our Idiot Brother,15.688439,2011-08-26,17273593,5.9
3584,5000000,"['Action', 'Drama']",Race,22.9951,2016-02-19,24804129,7.1
3585,0,['Drama'],The Players Club,5.769822,1998-04-08,0,6.4
3586,5000000,"['Horror', 'Thriller']","As Above, So Below",26.510558,2014-08-14,40100000,6.1
3587,0,"['Drama', 'Thriller']",Addicted,7.544515,2014-10-10,0,5.4
3588,0,['Drama'],Eve's Bayou,1.126941,1997-09-07,0,6.1
3589,5000000,['Drama'],Still Alice,35.307577,2014-12-05,43884652,7.5
3590,5000000,"['History', 'Drama']",The Egyptian,4.079111,1954-08-25,15000000,6.0
3591,5000000,"['Action', 'Crime', 'Thriller']",Nighthawks,7.058868,1981-03-17,19905359,6.4
3592,5000000,"['Horror', 'Thriller']",Friday the 13th Part VIII: Jason Takes Manhattan,12.904615,1989-07-28,14000000,4.8
3593,5000000,"['Comedy', 'Drama', 'Romance']",My Big Fat Greek Wedding,18.115566,2002-02-22,368744044,6.2
3594,5000000,"['Drama', 'Crime']",Spring Breakers,62.554173,2013-01-24,31724284,5.0
3595,5000000,"['Horror', 'Thriller']",Halloween: The Curse of Michael Myers,9.483717,1995-09-29,15116634,5.0
3596,5000000,"['Drama', 'Romance']",Y tu mamá también,16.890285,2001-06-08,33616692,7.3
3597,4000000,"['Horror', 'Comedy']",Shaun of the Dead,49.12486,2004-04-09,30039392,7.5
3598,0,"['Drama', 'Horror']",The Haunting of Molly Hartley,8.309894,2008-10-31,0,4.3
3599,5000000,"['Drama', 'Mystery', 'Romance']",Lone Star,5.960149,1996-06-21,13269963,6.9
3600,5000000,"['Horror', 'Thriller']",Halloween 4: The Return of Michael Myers,9.302349,1988-10-21,17768757,5.9
3601,5000000,"['Horror', 'Mystery']",April Fool's Day,8.190888,1986-03-27,0,5.8
3602,0,"['Comedy', 'Drama']",Diner,5.87193,1982-04-02,0,6.9
3603,5000000,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller', 'Western']",Lone Wolf McQuade,8.452666,1983-04-14,12232628,5.5
3604,5000000,"['Horror', 'Thriller', 'Science Fiction']",Apollo 18,17.028252,2011-07-20,25562924,5.0
3605,5000000,"['Comedy', 'Drama']",Sunshine Cleaning,19.336367,2008-01-18,16174377,6.5
3606,5000000,"['Action', 'Thriller']",No Escape,38.006982,2015-08-26,54418872,6.7
3607,0,"['Action', 'Fantasy']",The Beastmaster,6.377523,1982-08-20,14056528,6.0
3608,5000000,"['Drama', 'History', 'Romance', 'War']",Solomon and Sheba,0.835617,1959-12-25,12200000,5.4
3609,20000000,"['Romance', 'Comedy']",Fifty Shades of Black,14.947588,2016-01-28,21164799,4.3
3610,0,"['Drama', 'Romance']",Not Easily Broken,5.1299,2009-01-09,0,6.3
3611,4,"['Drama', 'Romance', 'War']",A Farewell to Arms,1.199451,1932-12-08,25,6.2
3612,0,"['Comedy', 'Romance']",The Perfect Match,3.810827,2016-03-11,0,5.2
3613,5500000,"['Fantasy', 'Animation', 'Science Fiction', 'Family']",Digimon: The Movie,3.7387,2000-03-17,0,6.2
3614,0,"['Comedy', 'Drama']",Saved!,9.85123,2004-01-21,0,6.3
3615,8000000,"['Comedy', 'Crime', 'Drama']",Les Invasions barbares,3.03091,2003-05-21,3432342,6.7
3616,0,"['Action', 'Adventure', 'Drama', 'Romance']",Robin and Marian,3.199904,1976-03-11,0,6.6
3617,5000000,"['Action', 'Adventure', 'Horror', 'Thriller']",The Forsaken,2.739307,2001-04-27,0,4.9
3618,5000000,"['Action', 'Adventure', 'War', 'Thriller']",Force 10 from Navarone,5.348446,1978-11-01,7230000,6.4
3619,5000000,['Comedy'],UHF,4.070044,1989-07-21,0,6.7
3620,0,['Comedy'],Grandma's Boy,9.974681,2006-01-06,6538177,6.6
3621,5000000,"['Comedy', 'Drama']",Slums of Beverly Hills,6.308298,1998-08-14,0,6.5
3622,5000000,['Western'],C'era una volta il West,49.333137,1968-12-21,5321508,8.1
3623,5000000,"['Action', 'Comedy', 'Thriller']",Made,4.149628,2001-07-13,5476060,6.3
3624,5000000,"['Science Fiction', 'Drama']",Moon,46.114184,2009-06-12,9760104,7.6
3625,0,['Comedy'],Keeping Up with the Steins,3.562563,2006-05-12,0,5.2
3626,5000000,['Documentary'],Sea Rex 3D: Journey to a Prehistoric World,4.498368,2010-05-14,4074023,5.9
3627,5000000,['Drama'],The Sweet Hereafter,7.673124,1997-05-14,3263585,6.8
3628,4000000,"['Drama', 'History']",Des hommes et des dieux,4.992475,2010-05-18,41424067,6.5
3629,5000000,"['Comedy', 'Drama']",Bottle Shock,6.174435,2008-08-06,4040588,6.6
3630,0,"['Comedy', 'Horror', 'Science Fiction']",Jekyll and Hyde ... Together Again,0.805312,1982-11-10,0,4.6
3631,5000000,"['Drama', 'Fantasy']",Heavenly Creatures,8.753409,1994-09-02,3049135,7.0
3632,5000000,['Drama'],90 Minutes in Heaven,3.943706,2015-09-11,4842699,5.4
3633,5000000,"['Comedy', 'Drama', 'Romance']",Everything Must Go,9.169411,2010-10-15,2614773,6.0
3634,5000000,"['Comedy', 'Crime', 'Mystery', 'Thriller']",Zero Effect,2.732031,1998-01-30,1980338,6.0
3635,5000000,"['Thriller', 'Drama']",The Machinist,35.252056,2004-02-09,8203235,7.3
3636,5000000,"['Drama', 'Crime']",Light Sleeper,6.063868,1992-08-21,0,5.7
3637,5000000,"['Thriller', 'Crime', 'Drama', 'Mystery']",Kill the Messenger,21.343093,2014-10-09,2450846,6.6
3638,5000000,['Drama'],Rabbit Hole,10.095184,2010-12-16,5129058,6.9
3639,5000000,"['Comedy', 'Drama', 'Crime']",Party Monster,4.129165,2003-09-05,742898,5.9
3640,5000000,"['Horror', 'Crime', 'Thriller']",Green Room,30.001024,2016-04-15,3220371,6.7
3641,5000000,"['Comedy', 'Drama', 'Romance']",The Oh in Ohio,6.759235,2006-03-30,0,5.8
3642,5000000,"['Drama', 'Science Fiction', 'Mystery']",Atlas Shrugged Part III: Who is John Galt?,1.731035,2014-09-12,846704,3.9
3643,7000000,"['Comedy', 'Crime', 'Drama']",Bottle Rocket,11.700578,1996-02-21,560069,6.8
3644,6000000,"['Crime', 'Drama', 'Thriller']",Albino Alligator,2.388683,1996-09-09,0,5.6
3645,0,"['Drama', 'Foreign', 'History']","Gandhi, My Father",0.080704,2007-08-03,0,6.0
3646,0,['Documentary'],Standard Operating Procedure,0.888986,2008-02-12,0,6.6
3647,0,['Drama'],Out of the Blue,0.679351,1980-05-01,0,6.5
3648,5000000,"['Comedy', 'Horror']",Tucker and Dale vs Evil,19.940245,2010-01-22,5476793,7.3
3649,0,"['Drama', 'Romance']","Lovely, Still",1.286991,2008-01-01,0,6.2
3650,0,"['Action', 'Drama', 'Romance']",Tycoon,0.042442,1947-12-27,0,6.6
3651,0,"['Comedy', 'Drama']",Desert Blue,1.116206,1999-06-06,0,5.5
3652,5000000,"['Horror', 'Science Fiction', 'Thriller']",Decoys,3.05434,2004-02-27,0,4.7
3653,5000000,"['Horror', 'Thriller']",The Visit,38.94708,2015-09-10,98450062,6.0
3654,5000000,"['Drama', 'War']",Redacted,3.792015,2007-01-01,782102,6.2
3655,0,"['Romance', 'Thriller']",Fascination,0.219799,2004-10-13,0,3.8
3656,5000000,"['Horror', 'Thriller', 'Science Fiction']",Area 51,7.794,2015-05-15,0,4.2
3657,5000000,['Thriller'],Mientras duermes,9.136965,2011-10-14,0,7.0
3658,0,"['Horror', 'Comedy', 'Crime', 'Thriller']",The Cottage,8.39685,2008-02-07,0,6.3
3659,0,"['Drama', 'Fantasy', 'Comedy']",Dead Like Me: Life After Death,7.864905,2009-02-17,0,5.8
3660,0,"['Comedy', 'Documentary']",Farce of the Penguins,1.963219,2006-12-01,0,3.2
3661,0,['Drama'],Flying By,1.546169,2009-01-01,0,7.0
3662,5000000,"['Music', 'Drama', 'Comedy']",Rudderless,10.619574,2014-10-17,0,7.4
3663,5000000,"['Family', 'Animation']",Henry & Me,0.999655,2014-08-18,0,3.0
3664,0,"['Romance', 'Comedy']",Christmas Eve,1.985243,2015-12-04,0,6.1
3665,0,"['TV Movie', 'Crime', 'Drama', 'Thriller']",We Have Your Husband,0.102003,2011-11-12,0,5.0
3666,15000000,"['Thriller', 'Drama']",Dying of the Light,10.48009,2014-12-04,0,4.5
